ticker|headline|date|eventRet|Close
TSLA|SolarCity (SCTY -4.2%) has been cut to Neutral by Baird ahead of Monday's Q4 report.|2014-02-19|0.06253964487479624|12.909333229064941
GOOG|Google (GOOG +0.1%) has launched Project Tango, an initiative that (with the help of 3D sensors and a vision processor) aims to create Android phones that can track motion and create visual maps of a user's surroundings. A developer SDK and prototype phone are being released.|2014-02-20|-0.005846347840968602|29.990339279174805
WMT|Wal-Mart (NYSE:WMT) reports sales grew 2.4% in the U.S. in Q4 with comparable stores sales growth declining 0.4% for the period. Sam's Club saw a 0.1% dip for the quarter, while the Neighborhood Market store format saw comp growth of 5%.|2014-02-20|-0.029581740853762195|59.64291000366211
TSLA|SolarCity (SCTY) deployed 103MW of solar systems in Q4, +32% Q/Q and +115% Y/Y, and slightly above guidance of 101MW. Residential deployments +130% Y/Y to 70MW. Cumulative deployments now stand at 567MW.|2014-02-24|0.17608834656001593|14.510000228881836
TSLA|"It's all green lights for Tesla Motors (TSLA +17.1%) with the Model S and Model X set to create a ""100% captive ecosystem"" for the company, according to Morgan Stanley."|2014-02-25|0.19801184097661761|16.53333282470703
MSFT|LinkedIn (LNKD) is ahead by 2.6% in the premarket after moving forward in China with the opening of a beta Simplified Chinese language site. The company already has 4M Chinese users on its English version, and the Chinese site will broaden reach to 140M Chinese professional workers.|2014-02-25|-0.013479883597722231|31.98004913330078
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) are revving higher in early trading after Morgan Stanley more than doubles its price target to $320 from $153.|2014-02-25|0.19801184097661761|16.53333282470703
TSLA|Tesla (NASDAQ:TSLA) has turned positive in AH trading after providing details (.pdf) about its gigafactory.|2014-02-26|0.1577871748290507|16.866666793823242
TSLA|Tesla Motors (NASDAQ:TSLA) announces a $1.6B convertible note offering.|2014-02-26|0.1577871748290507|16.866666793823242
GOOG|Google's (GOOG +0.5%) DoubleClick unit is forming a display ad alliance with Russian search/online ad leader Yandex (YNDX +6%).|2014-02-26|0.0055298181168260685|30.39034080505371
TSLA|Tesla Motors (NASDAQ:TSLA) is still riding high after a glowing Morgan Stanley report and a stellar rating for the Model S in the latest Consumer Reports annual survey. Shares are testing all-time highs again in early trading.|2014-02-26|0.1577871748290507|16.866666793823242
MSFT|The stock being down 13% over the past six months vs. a 12% rise in the S&P creates a buying opportunity in LinkedIn (LNKD), says analyst Mark Mahaney, upping it to Outperform with price target lifted to $250.|2014-02-26|0.004563674340279267|31.920412063598633
TSLA|Doubling down on a losing hand, BAML's John Lovallo reaffirms a $65 price target on Tesla (NASDAQ:TSLA) after the stock's surge above $250 yesterday and the announcement of the building of a $5B battery manufacturing facility.|2014-02-27|-0.01226583597437969|16.836000442504883
TSLA|"After talking with accountant Ernst & Young, SolarCity (SCTY -2.3%) has decided to restate its results from Q1 2012 to Q3 2013 due to ""an error in the allocation of overhead expenses."" (8-K)"|2014-03-03|0.009960231917456763|16.70400047302246
TSLA|Tesla Motors (NASDAQ:TSLA) says Governor Christie’s administration in New Jersey is pushing forward legislation that will curtail its ability to conduct sales in the state.|2014-03-11|-0.01827829392590674|15.62733268737793
TSLA|SolarCity (SCTY +4.6%) will pitch its solar installation/electricity services to Best Buy (BBY -1.4%) customers at 60 stores in California, New York, Arizona, Oregon, and Hawaii.|2014-03-12|-0.0036660182720920087|16.099332809448242
AMZN|Amazon (NASDAQ:AMZN) confirms in an e-mail to customers that it will bump up the price of Amazon Prime to $99 when their memberships renew.|2014-03-13|0.01328449332251469|18.57550048828125
TSLA|SolarCity (SCTY): Q4 EPS of -$0.46 beats by $0.10.|2014-03-18|0.02143458047073865|16.002666473388672
TSLA|SolarCity's (SCTY +4.9%) Q4 report, delayed as the company reviewed its books to deal with to deal with an overhead expense accounting issue, is set to arrive after today's close.|2014-03-18|0.02143458047073865|16.002666473388672
MSFT|"Microsoft's (MSFT +4.1%) reported plans to unveil Office iPad apps on March 27 are not only ""directionally positive"" for driving Office 365 demand, but are likely part of a broader effort by Satya Nadella to reposition Microsoft as a ""mobile first/cloud first company"" thinks Nomura's Rick Sherlund, bullish as ever."|2014-03-18|0.04162584424134774|33.692352294921875
AMZN|Oppenheimer boosts its price target on Amazon (NASDAQ:AMZN) to $455 from $440.|2014-03-18|-0.0012022972157069711|18.938499450683594
JPM|Much of the financial sector is lit up bright green, continuing to outperform following yesterday's suggestion by the FOMC and Janet Yellen that rate hikes could come sooner than expected. XLF +1.1%, KBE +1.6%, KRE +1.6%.|2014-03-20|0.036178318715077484|46.10327911376953
AAPL|"""It’s difficult to imagine a world in which Comcast would give up its network and control of customers that are streaming data through such a service,"" writes TechCrunch's Ryan Lawler, demonstrating the skepticism that has followed the WSJ's report about Apple's (AAPL +1.1%) TV service talks with Comcast."|2014-03-24|0.030504637648182786|17.005687713623047
GOOG|"Google (GOOG -0.4%) appears to have ""seriously sniffed around"" Oculus VR before Facebook (FB -3.8%) closed a deal to buy the VR headset maker, Kara Swisher reports. Meanwhile, The Verge reports ""several big companies"" had made overtures to Oculus (no names are given), and that the startup's VC investors ""offered the company more money to go it alone."""|2014-03-26|-0.0347123368417972|28.193574905395508
MSFT|"""It was encouraging to have the CEO of Microsoft (MSFT +2.8%) visible in a product strategy discussion, laying out in a transparent way the strategic direction of the company that embraces where users are going ... and breaking away from the Windows and PC-centric focus of the past,"" writes Nomura's Rick Sherlund, praising yesterday's product announcements."|2014-03-28|0.030197046288393703|34.33125686645508
TSLA|"Raymond James' Pavel Molchanov, who last May called SolarCity's (SCTY +5%) early-2013 rally ""bubble-like,"" has upgraded shares to Outperform."|2014-03-28|-0.020583726676723813|14.157999992370605
TSLA|The NHTSA has closed an investigation into Tesla Motors (TSLA +2.8%) relating to Model S fires, according to a posting on the agency's website.|2014-03-28|-0.020583726676723813|14.157999992370605
AMZN|Share of Amazon (NASDAQ:AMZN) are on watch today with the company set to host an event in New York City during which a video-streaming device is expected to be introduced.|2014-04-02|-0.00771115807377154|17.097999572753906
GOOG|Both Google's new non-voting class C shares (GOOG +2.5%) and voting class A shares (GOOGL +2.6%) are posting solid gains. However, the latter are trading at a ~$1.40 premium to the former.|2014-04-03|-0.04213756227647969|28.40900230407715
TSLA|Tesla's (TSLA -4.9%) stumbling along with a number of speculative momentum names, and not helping is a report from Green Car Reports of money running out for California's green cars incentive program.|2014-04-04|-0.10185643447259918|14.148667335510254
TSLA|"""We believe investors are largely discounting the potential upside resulting from lower financing costs, grid parity beyond 2016, improving technology/[bill of substance] costs and potential scale benefits driving share gains over time,"" writes Deutsche's Vishal Shah, reiterating a Buy and $90 PT for SolarCity (SCTY +3.2%)."|2014-04-04|-0.10185643447259918|14.148667335510254
MSFT|Smart bargain hunting or catching a falling knife? After being bludgeoned almost ceaselessly over the last couple of weeks, many high-beta tech stocks are closing the day with sizable gains.|2014-04-08|0.01507014341673718|33.92234802246094
MSFT|The Chinese government's approval of Microsoft's (NASDAQ:MSFT) acquisition of Nokia's (NYSE:NOK) phone unit follows approvals from U.S. and EU regulators.|2014-04-08|0.01507014341673718|33.92234802246094
MSFT|LinkedIn (LNKD +2.3%) and FireEye (FEYE +3%) have been upgraded to Buy by Topeka. The firm expects LinkedIn to post strong Q1 numbers and provide healthy guidance. FBN upgraded FireEye on Monday, and Wedbush on Tuesday.|2014-04-09|-0.010601625105653323|34.47608947753906
JPM|"""It feels good to have a quarter with such a small number and have put such large issues behind us,"" says JPMorgan (NYSE:JPM) CFO Marianne Lake on the earnings call, talking about the bank's legal expenses. Quickly added: ""I want to remind you that we still expect legal expenses to be lumpy quarter over quarter for the next couple of years as we work through remaining issues.”"|2014-04-11|-0.0742840213455368|42.68142318725586
JPM|Consumer & Community Banking revenue of $10.5B fell 10% from a year ago, with net income of $1.9B off 25%. Net interest income of $7B fell 3%. Noninterest revenue of $3.4B fell 22% as mortgage business continues to evaporate (off 68% from a year ago). Credit loss provisions rose to $816M from $549M a year ago. Noninterest expense of $6.4B fell 5% from last year as jobs were cut in mortgage banking.|2014-04-11|-0.0742840213455368|42.68142318725586
GOOG|After falling 2% Q/Q in Q4 and 8% in Q3 thanks to mobile softness, Google's (NASDAQ:GOOG) cost per click (ad prices) was flat Q/Q in Q1. On a Y/Y basis, it fell 9%.|2014-04-16|0.008103507290717182|27.750810623168945
TSLA|After initially trading near breakeven following a Baird upgrade to Outperform, SolarCity (SCTY +1.7%) has moved higher.|2014-04-17|0.0534414484587763|13.208000183105469
MSFT|IBM soundly missed revenue estimates for yet another quarter, thanks in large part to a 23% Y/Y drop in hardware/chip sales, and also reported a $3B Y/Y drop for its services backlog. SAP missed Q1 estimates due to a mixture of forex pressure and light software license revenue.|2014-04-17|0.004949337789291741|34.08421325683594
WMT|Wal-Mart (WMT +0.2%) announces the launch of Walmart-2-Walmart Money Transfer Service at more than 4K of its stores in the U.S. The company is partnering with Euronet (EEFT +4.2%) on the initiative.|2014-04-17|0.009348626990658748|63.40793991088867
GOOG|"""Better than headlines suggest,"" says Baird's Colin Sebastian of Google's (NASDAQ:GOOG) earnings results last night. Reiterating his Outperform rating and $675 price target, Kallo says the results are largely inline with expectations, and the company remains on track to leverage multiple long-term growth opportunities."|2014-04-17|-0.013210344750847258|26.73160743713379
NFLX|"Netflix (NASDAQ:NFLX) expects Q2 EPS of $1.12, above a $1 consensus. The company plans to raise prices by $1-$2/month (depending on the country) later in Q2 for new members. Existing members will maintain their current prices ""for a generous time period."""|2014-04-21|0.12123842117230121|49.78428649902344
NFLX|"""The company is pulling the trigger on price hikes, delivering better operating leverage internationally than we expected, and meeting lofty subscriber growth expectations domestically while beating them internationally,"" says FBR's Barton Brockett, boosting his price target to $393 from $356, but not seeing enough upside to raise his Market Perform rating."|2014-04-22|0.0259743024912078|53.271427154541016
AAPL|Stronger-than-expected iPhone sales (carry higher margins than iPad/Mac sales) led Apple (NASDAQ:AAPL) to post an FQ2 gross margin of 39.3% +180 bps Y/Y and above guidance of 37%-38%. GM guidance is set at 37%-38% for FQ3.|2014-04-23|0.06990859597509747|16.550264358520508
AAPL|Apple (NASDAQ:AAPL): FQ2 EPS of $11.62 beats by $1.44.|2014-04-23|0.06990859597509747|16.550264358520508
NFLX|Shares of Netflix (NASDAQ:NFLX) turn lower after HBO and Amazon sign an exclusive streaming deal to boost the library of Amazon Prime.|2014-04-23|-0.008655704770052397|50.5
GOOG|Google (NASDAQ:GOOG) and SunPower (NASDAQ:SPWR) team to provide financing for about $250M of residential solar lease projects, with Google committing up to $100M and SunPower about $150M.|2014-04-23|-0.006383728852845771|26.27486228942871
AMZN|Amazon (NASDAQ:AMZN) reports a 26% gain in sales in North America to $11.86B and a 18% rise in sales for its international business to $7.88B. Profits increased at a faster rate on the U.S. side.|2014-04-24|-0.07449473281708874|16.857500076293945
MSFT|Microsoft's (NASDAQ:MSFT) Commercial revenue grew 7% Y/Y in FQ3 to $12.7B, a little below FQ2's 10% clip. Devices & Consumer revenue grew 12% to $8.3B after growing 13% in FQ2.|2014-04-24|-0.0019645682454279|33.956443786621094
MSFT|Microsoft Corporation (NASDAQ:MSFT): FQ3 EPS of $0.68 beats by $0.05.|2014-04-24|-0.0019645682454279|33.956443786621094
AMZN|"
Re/code reports Amazon (AMZN +3.5%) is paying HBO (TWX +0.1%) $300M+ over three years for its streaming deal. While steep, that figure is less than many estimated, particularly given the cost of Amazon's deals with Viacom and Epix."|2014-04-24|-0.07449473281708874|16.857500076293945
AAPL|Apple (AAPL +8%) has received 5 PT hikes to go with one upgrade (from CLSA) following its iPhone-driven FQ2 beat, dividend/buyback increases, and split announcement.|2014-04-24|0.07625532236795618|17.907085418701172
MSFT|LinkedIn (LNKD) expects Q2 revenue of $500M-$505M, below a $505.1M consensus, and 2014 revenue of $2.06B-$2.08B, below a $2.11B consensus.|2014-05-01|-0.02036679443340883|34.07571029663086
TSLA|SolarCity's (SCTY +3.4%) solar installation/electricity sale service, already available in over a dozen states, has arrived in Nevada.|2014-05-01|0.01922648128684412|13.84866714477539
MSFT|Yelp's Q1 report, which was accompanied by a full-year guidance hike and followed by a slew of upgrades, is helping fuel a major rally in high-beta Internet stocks that were pummeled over much of March and April.|2014-05-01|-0.02036679443340883|34.07571029663086
MSFT|LinkedIn (LNKD -7.5%) hasn't received any downgrades since offering light guidance with its Q1 beat, and has even caught an upgrade to Buy from UBS. Eight firms have cut their PTs, but it's worth noting many of those targets were set when shares were soundly above $200.|2014-05-02|-0.02420154089863913|33.811607360839844
JPM|A check of the global banks finds the group pacing market declines in morning action after Friday night's warning on Q2 trading revenue from JPMorgan (JPM -2.2%).|2014-05-05|-0.04321196028777263|41.847843170166016
AMZN|Whole Foods Market (WFM) reports comparable store sales increased 4.5% in FQ2 to miss the estimate of analysts.|2014-05-06|-0.049945052979038285|14.869000434875488
TSLA|SolarCity (SCTY) now expects to deploy 500MW-550MW of systems in 2014, up from a prior 475MW-525MW. The company is also establishing 2015 deployment guidance of 900MW-1GW (81% growth at the midpoint). Positive cash flow is still expected for 2014.|2014-05-07|-0.18471847299236432|13.423333168029785
TSLA|Tesla (NASDAQ:TSLA) produced 7,535 Model S units in Q1, up from Q4's 6,587 and above guidance of 7,400. The company delivered 6,457 units, slightly above guidance of 6,400 but below Q4's 6,892.|2014-05-07|-0.18471847299236432|13.423333168029785
AMZN|The organic grocer sector is in chaos after Whole Foods Market (WFM) cuts its guidance with new competitors cropping up.|2014-05-07|-0.0715659191383412|14.635499954223633
TSLA|Tesla Motors (TSLA -10.9%) trades below $180 for the first time in three months as Q1 results from the automaker aren't quite enough for investors.|2014-05-08|-0.12109579370341184|11.906000137329102
NFLX|"Following a public backlash, FCC chairman Tom Wheeler is backtracking a bit on rule changes (floated last month) that would allow U.S. ISPs to charge content providers for access to a priority ""fast lane."""|2014-05-12|0.07775050536072903|49.349998474121094
WMT|Generating store traffic in the U.S. was an issue for Wal-Mart (NYSE:WMT) during Q1. Traffic fell 1.4% during the period, partially offset by a 1.3% boost in the average ticket of customers. E-commerce added 30 bps to the comp during the period.|2014-05-15|-0.02696839407775331|63.11863327026367
WMT|Wal-Mart (NYSE:WMT) says severe weather in the U.S. cut into EPS by approximately $0.03 in Q1.|2014-05-15|-0.02696839407775331|63.11863327026367
AMZN|Amazon (AMZN +1.7%) trades higher amid a tough day in retail.|2014-05-20|0.02445333674381911|15.059499740600586
AMZN|Whole Foods (WFM +4.5%) gains amid unconfirmed reports the company is being acquired.|2014-06-05|0.07224724970013197|16.178499221801758
TSLA|Norway's REC will supply 100MW-240MW of solar panels to SolarCity (SCTY +3.8%) over a 12-month period starting in Q4. The panels will be installed across SolarCity's 15-state coverage area.|2014-06-05|0.015768108211180687|13.793333053588867
AMZN|"
Reuters reports Amazon (NASDAQ:AMZN) is set to launch a local services marketplace later in 2014. Angie's List (NASDAQ:ANGI) has fallen in response."|2014-06-10|0.016803318300156578|16.620500564575195
TSLA|Tesla Motors (TSLA +0.2%) confirms it will go open source with its electric vehicle technology in an effort to disrupt the gasoline car industry.|2014-06-12|0.02032970811138246|13.567999839782715
TSLA|Shares of Tesla Motors (TSLA +6.1%) trade higher after Model X reservation holders receive confirmation from the company on an early 2015 delivery.|2014-06-16|0.13380280453147253|14.973999977111816
ADBE|Adobe (NASDAQ:ADBE) added 464K Creative Cloud subs in FQ2, up from 405K in FQ1 and 402K in FQ4; the base is now at 2.308M. The company now expects to end FY14 (ends in November) with 3.3M CC subs, up from a prior 3M.|2014-06-17|0.0928148789351092|67.54000091552734
TSLA|"No one ever accused Elon Musk's companies of thinking small: In a blog post discussing SolarCity's (SCTY) acquisition of module developer Silevo, the company states it's in talks with the state of NY to build an initial module plant with ""a targeted capacity of greater than 1GW."""|2014-06-17|0.09991350558623469|15.444666862487793
AMZN|Amazon (NASDAQ:AMZN) Appstore will be available with the launch of the BlackBerry (BBRY) 10.3 operating system this fall.|2014-06-18|-0.0012728163516193547|16.7189998626709
AAPL|Taiwan's Economic Daily News reports Foxconn is in the midst of hiring 100K workers to help ramp iPhone 6 (AAPL -0.1%) production. Fellow ODM Pegatron is also said to be ramping iPhone-related hiring.|2014-06-23|-0.01727697136805606|20.165023803710938
JPM|"""For the board to put the company in a position where there isn't a defined leader or replacement if Jamie Dimon were unable to function would be unacceptable,"" says Dick Bove, arguing it behooves JPMorgan (JPM -1.2%) to split the chairman and CEO roles, given Dimon's medical condition."|2014-07-02|-0.0029010984647445115|44.27771759033203
TSLA|Canaccord has launched coverage on SolarCity (SCTY +4.4%),  SunEdison (SUNE +1.2%), Canadian Solar (CSIQ +2.3%), and RGS Energy (RGSE +4.7%) with Buy ratings.|2014-07-02|-0.04512596030428617|15.295332908630371
TSLA|Though there's plenty of headlines about a high-profile crash of a Tesla Model S today, the real story might be over at Barclays Capital.|2014-07-07|-0.04565367097956663|14.843999862670898
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) are mildly lower as a story of a fiery crash of a stolen Model S in L.A. grabs some headlines.|2014-07-07|-0.04565367097956663|14.843999862670898
AMZN|A harsh downgrade from Goldman Sachs on The Fresh Market has soured the mood in the specialty grocery store sector.|2014-07-08|-0.02185190409142157|16.190500259399414
AMZN|Cantor Fitzgerald thinks Whole Foods Market (WFM -1.6%) needs to peel off some more share price before investors should jump in.|2014-07-10|0.06855607187428159|16.395999908447266
TSLA|Tesla Motors (NASDAQ:TSLA) will be allowed to sell vehicles directly to the public in Pennsylvania after Governor Tom Corbett signs legislation covering the issue.|2014-07-14|0.0018210442300438112|15.113332748413086
AAPL|"As part of a comprehensive enterprise mobility partnership, Apple (NASDAQ:AAPL) and IBM plan to develop 100+ ""industry-specific enterprise solutions,"" including new iPhone/iPad apps."|2014-07-15|-0.004463729420399409|21.16183853149414
JPM|The trading environment for H2 will probably look a lot like H1, says JPMorgan (NYSE:JPM) CFO Marianne Lake, perhaps sandbagging to set up the bank to blow past estimates again in Q3.|2014-07-15|0.05150781484299416|45.2880973815918
MSFT|Microsoft (MSFT +3.4%) has surged to new post-Dot.com bubble highs following Intel's Q2 results and multiple reports pointing to big layoffs in the wake of Satya Nadella's memo.|2014-07-16|0.05596339226092373|37.816341400146484
NFLX|Shares of Netflix (NASDAQ:NFLX) are on watch with reports filtering in that 21st Century Fox's major interest in Time Warner is the HBO business and the global streaming opportunity of the property.|2014-07-16|-0.02949580863271095|63.49142837524414
GOOG|Google  (NASDAQ:GOOG): Q2 EPS of $6.08 misses by $0.15.|2014-07-17|0.018261130084967214|28.60795783996582
MSFT|Microsoft (NASDAQ:MSFT) is cutting ~14% of its 125K-strong workforce. 12.5K of the cuts will hit Nokia's phone unit, thereby reducing its size by roughly half.|2014-07-17|0.052199438324880054|38.20240020751953
GOOG|9 firms have hiked their Google (GOOG, GOOGL) targets after the company reported mixed Q2 numbers, a 25% Y/Y increase in paid clicks, and a smaller-than-expected 6% drop in cost per click (CPC). BGC has upgraded shares to Buy.|2014-07-18|0.01245904162773237|29.672534942626953
NFLX|Netflix (NASDAQ:NFLX) expects Q3 EPS of $0.89, below a $1.06 consensus.|2014-07-21|-0.01769196524339145|64.56428527832031
NFLX|Netflix (NASDAQ:NFLX): Q2 EPS of $1.15 in-line.|2014-07-21|-0.01769196524339145|64.56428527832031
AAPL|Apple (NASDAQ:AAPL): FQ3 EPS of $1.28 beats by $0.05.|2014-07-22|0.029191189114877947|21.02863883972168
MSFT|Microsoft's (NASDAQ:MSFT) Commercial revenue rose 11% Y/Y in FQ4 to $13.48B, an improvement from FQ3's 7% growth. Commercial cloud revenue +147% ($4.4B/year run rate), Windows volume licensing +11%, enterprise services +11%, SQL Server and System each up double-digits.|2014-07-22|0.004025808337399295|38.45977020263672
NFLX|"""The launch into the six new European markets appears costlier than anticipated,"" writes Janney after taking in Netflix's (NFLX -4.5%) light Q3 EPS outlook. Though the company expects its U.S. streaming contribution profit to rise $18M Q/Q to $245M, its international contribution loss is expected to grow $27M to $42M."|2014-07-22|-0.03603960694840691|61.584285736083984
AAPL|"""With [gross margins] stabilizing and core demand trends solid, we think investors will want to own Apple (AAPL +3%) stock into bigger-screen iPhone 6 and ecosystem-expanding iWatch/iBand launches,"" writes Evercore, staying bullish on Apple following its mixed FQ3 results and light FQ4 guidance."|2014-07-23|0.032733971874799095|21.576995849609375
MSFT|"""We are becoming more constructive on Microsoft (NASDAQ:MSFT) as the company starts to provide more compelling evidence of its move to the cloud,"" says Pacific Crest's Brendan Barnicle, boosting the stock to Outperform with $54 price target. He notes an acceleration in the company's cloud business last quarter thanks to increased adoption of its Azure and Office 365 offerings."|2014-07-23|-0.00980542646078919|38.49407958984375
AMZN|"""We have a long-term view ... We’re not trying to optimize for short term profits,"" states Amazon (NASDAQ:AMZN) CFO Tom Szkutak on the Q2 CC, repeating a mantra his company has uttered in some form for years. Judging by the reaction to the company's EPS miss and guidance for a sizable Q3 op. loss, investor patience seems to be wearing thin."|2014-07-24|-0.10265381229226955|17.930500030517578
AMZN|Amazon (NASDAQ:AMZN) expects Q3 revenue of $19.7B-$21.5B (+15%-26% Y/Y) vs. a $20.8B consensus. Op. loss is expected to total $410M-$810M, up from just $25M a year earlier.|2014-07-24|-0.10265381229226955|17.930500030517578
AMZN|"Amazon (NASDAQ:AMZN), says Cowen's John Blackledge maintaining his Outperform rating but lowering the price target to $390 from $410, ""delivered a mixed report with units stabilizing and a topline result and guide that met expectations, but the profitability disappointed. Also, AWS price cuts put an unexpected dent in growth."""|2014-07-25|-0.10628204548071518|16.20050048828125
WMT|Shares of Wal-Mart (NYSE:WMT) are slightly skittish in early trading as the merger between Dollar Tree and Family Dollar rips a potential option out the company's playbook.|2014-07-28|-0.011965884199378718|62.198509216308594
AMZN|Whole Food Market (WFM) reports comparable-store sales rose 3.9% in FQ3 vs. 4.7% consensus. The mark extends a streak of decelerating comp growth (4.5% in FQ2, 5.4% in FQ1, 5.9% in FQ4) and looks even worse in light of the shift of Easter into the quarter.|2014-07-30|-0.022954343717743853|16.125499725341797
TSLA|Tesla Motors (NASDAQ:TSLA) beats estimates in Q2 and delivers some re-assuring production guidance.|2014-07-31|0.037475406545307344|14.886667251586914
MSFT|LinkedIn (LNKD) expects Q3 revenue of $543M-$547M and EPS of $0.44, above a consensus of $540.9M and $0.40. Full-year guidance is for revenue of $2.14B-$2.15B and EPS of $1.80, above a consensus of $2.13B and $1.64. The company has a history of guiding conservatively.|2014-07-31|-0.02365125804364221|37.027069091796875
MSFT|LinkedIn (LNKD): Q2 EPS of $0.51 beats by $0.12.|2014-07-31|-0.02365125804364221|37.027069091796875
MSFT|"""We believe the long-term trajectory of existing businesses and the opportunity represented by emerging businesses like Sales Navigator ... remain among the strongest in Internet,"" writes Goldman, reiterating a Buy on LinkedIn (LNKD +9%) and upping its target by $20 to $250."|2014-08-01|-0.004689052146615746|36.76970291137695
AMZN|Whole Foods Market (WFM +3%) is having a volatile day after rumors of interest by Carl Icahn in the company crop up.|2014-08-05|0.022248122307587548|15.616000175476074
TSLA|Though four firms have hiked their SolarCity (SCTY -7.3%) targets after the company posted mixed Q2 results and reiterated its deployment guidance, investors opted to take profits.|2014-08-08|0.042118199458422545|16.54199981689453
TSLA|Tesla Motors (TSLA +5.4%) trades higher after Deutsche Bank warms up to the EV automaker's prospects.|2014-08-11|0.03068671745040885|17.288000106811523
WMT|Wal-Mart (NYSE:WMT) reports comparable-store sales were flat in Q2.|2014-08-14|-0.004284065683200722|61.51669692993164
AAPL|"
The Guardian reports production of iPhone 6 (NASDAQ:AAPL) displays featuring sapphire cover glass are expected to ""go into large-scale production this month,"" courtesy of GT Advanced's (GTAT) Mesa, AZ facility."|2014-08-18|0.030782479756352732|22.12386131286621
TSLA|Tesla Motors (NASDAQ:TSLA) signs a deal with China United Network Communications to build 400 charging stations in 120 different Chinese cities.|2014-08-29|0.07791702076188023|17.979999542236328
TSLA|Stifel Nicolaus upgrades Tesla Motors (NASDAQ:TSLA) to a Buy rating and gives the EV automaker a $400 price target.|2014-09-02|0.06528717637868497|18.941333770751953
AAPL|Six months after upgrading Apple (AAPL -3%) to Outperform on iPhone 6 hopes, Pac Crest's Andy Hargreaves recommends investors start taking profits.|2014-09-03|-0.042689897419545875|22.074769973754883
GOOG|The Explorer Edition of Google Glass (GOOG, GOOGL) is now available in the Devices section of Google's U.S. Play store. Before, they were only available through a dedicated Glass store.|2014-09-05|0.02024600846010083|29.223766326904297
AAPL|Up about 3% amid the introduction of the iPhone 6, Apple Pay, and the Apple Watch, Apple (AAPL -1.6%) has quickly turned lower and is bringing the broader market along.|2014-09-09|0.020792426936752872|21.862812042236328
AAPL|Carl Icahn says he has not sold Apple (AAPL +1.6%) shares, and in fact he is adding to his position, Bloomberg's Trish Regan tweets after talking  with the hedge fund manager ahead of today's iPhone event.|2014-09-09|0.020792426936752872|21.862812042236328
MSFT|A federal judge has denied Microsoft's (MSFT -0.1%) motion to stay a patent suit filed by VirnetX (VHC +7.1%), and ordered the two to make a good faith effort to narrow the claims.|2014-09-10|0.01136712022187325|40.43513870239258
AMZN|Same Store Sales for Amazon (NASDAQ:AMZN) rose 45.1% in August, up from 40.4% in July, and continuing a trend of increasing the Y/Y growth rate every month in 2014.|2014-09-10|-0.03442957515966383|16.566499710083008
GOOG|"""We've had no conversations with Google (GOOG -0.7%) about [it] acquiring a stake in the company,"" says eBay (EBAY +2.3%) spokesman Alan Marks."|2014-09-12|-0.017235440565070648|28.702198028564453
AAPL|"Calling the introduction of Apple Pay an ""iPod moment for cash and credit cards,"" the team at the FT - citing those who are familiar with the terms of the agreement - reports Apple (NASDAQ:AAPL) will get $0.15 for every $100 worth of purchases, a deal others - including Google - have been unable to negotiate with credit card companies."|2014-09-15|-0.005604120296110238|22.674943923950195
TSLA|Morgan Stanley analyst Adam Jonas keeps his Overweight rating on Tesla Motors (NASDAQ:TSLA) in place, but backs off the time frame for the stock hitting his $320 price target.|2014-09-15|-0.06761754847476509|16.923999786376953
ADBE|Guidance is on the light side, with FQ4 revenue expected at $1.025B-$1.075B vs. the Street outlook of $1.09B, and EPS of $0.26-$0.32 vs. the Street at $0.31.|2014-09-16|-0.05195091294262244|70.7300033569336
NFLX|"Netflix (NFLX -1.4%) has given an ""eye-popping"" two-year commitment to comedy series Love from Judd Apatow, reports Variety. CCO Ted Saranos says the new series will bring a whole new level of ""agony and ecstasy"" to the modern day comedy of manners."|2014-09-16|-0.04649418043775311|65.27285766601562
AAPL|According to a report in the state-owned 21st Century Business Herald, Apple (NASDAQ:AAPL) may not get Beijing's approval for iPhone 6 sales until next year.|2014-09-16|-0.000733075969924557|22.503143310546875
TSLA|Barclays thinks Tesla Motors (TSLA +0.9%) will need a strong surge in Asia deliveries to meet guidance for this year and next.|2014-09-17|0.038891148855611846|17.42533302307129
ADBE|BofA/Merrill Lynch analyst Kash Rangan is out in defense of Adobe (ADBE -3.8%), reiterating his Buy rating and $80 target and saying the selloff following disappointing revenue guidance is an overreaction, noting that creative cloud subscriptions hit 502K in FQ3 and implies a better than expected H2 number.|2014-09-17|-0.032884099457967664|67.30000305175781
MSFT|The 10.7% boost in the quarterly payout to $0.31 per share (an annualized yield of 2.65% based on last night's close) is below expectations, says Goldman, maintaining its Sell rating and $36 price target.|2014-09-17|0.009552624416594324|40.158878326416016
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) are lower in early trading.|2014-09-19|-0.043546453535048935|17.288000106811523
TSLA|JPMorgan reiterates its cautious view and Neutral rating on Tesla Motors (TSLA -4.8%).|2014-09-22|-0.05136167969224359|16.66866683959961
AAPL|"""Sales for iPhone 6 and iPhone 6 Plus exceeded our expectations for the launch weekend, and we couldn't be happier,"" says Tim Cook as Apple (NASDAQ:AAPL) reports the sale of more than 10M of the new devices on their opening weekend."|2014-09-22|0.008470810631587833|22.547761917114258
