ticker|headline|date|eventRet|Close|sentiment_textblob|sentiment_LSTM|sentiment_lex
MSFT|Microsoft's (NASDAQ:MSFT) Commercial revenue rose 10% Y/Y in FQ1 to $12.28B, nearly even with FQ4's 11% growth. Server products/services +13%; Office commercial products +5%; commercial cloud (Azure, Office 365, Dynamics cloud apps) +128%.|2014-10-23|0.0279359717445841|38.86399841308594|0.13999999999999999|1|0.8013
AMZN|Amazon (NASDAQ:AMZN) reports another unprofitable quarter amid strong growth and a flurry of new device releases.|2014-10-23|-0.090215796026572|15.659000396728516|0.2848484848484848|1|0.7923
MSFT|Microsoft (NASDAQ:MSFT): FQ1 GAAP EPS of $0.54 beats by $0.05.|2014-10-23|0.0279359717445841|38.86399841308594|0.0|1|0.0068
TSLA|Shares of Tesla Motors (TSLA -5.5%) are volatile with talk building up that data from Ward's Auto shows slowing Model S demand in the U.S.|2014-10-27|0.0372883393387155|14.777999877929688|0.0|1|0.4652
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) move higher in early trading.|2014-10-28|0.0182644356641762|16.184667587280273|0.175|0|0.4933
MSFT|LinkedIn (LNKD): Q3 EPS of $0.52 beats by $0.05.|2014-10-30|0.0101140240010634|39.75314331054688|0.0|1|0.0068
MSFT|LinkedIn's (LNKD) Q3 beat more than offsets its light Q4 guidance, thinks FBR, one of several firms to hike its target today.|2014-10-31|0.0177541193261642|40.53009033203125|0.3|1|0.4216
MSFT|In what's a surprise move given the companies' rivalry, Microsoft (MSFT -0.1%) is partnering with cloud storage/file-syncing giant Dropbox to tightly integrate Office's PC, mobile, and cloud apps with Dropbox's service.|2014-11-04|0.0192731488904109|41.06531524658203|-0.08928571428571429|1|0.6199
TSLA|SolarCity (SCTY) deployed 137MW of solar systems in Q3, +77% Y/Y but towards the low end of a 135MW-150MW guidance range.|2014-11-05|-0.0040243257544103|15.39799976348877|0.0|0|-0.0801
TSLA|Tesla Motors (NASDAQ:TSLA): Q3 EPS of $0.02 beats by $0.03.|2014-11-05|-0.0040243257544103|15.39799976348877|0.0|1|0.0068
TSLA|Tesla Motors (NASDAQ:TSLA) says it delivered 7,785 Model S units in Q3 vs. company guidance of 7.8K and expectations from analysts in the 8K-8.2K range.|2014-11-05|-0.0040243257544103|15.39799976348877|0.0|0|-0.0092
AMZN|Whole Foods Market (WFM) reports comparable-store sales rose 3.1% in FQ4 vs. its guidance for a 2.5-3.5% rise.|2014-11-05|-0.0298859520258305|14.826000213623049|0.4|0|-0.0135
AMZN|Whole Foods Market (WFM): FQ4 EPS of $0.35 beats by $0.03.|2014-11-05|-0.0298859520258305|14.826000213623049|0.2|1|0.016
AMZN|Whole Foods Market (WFM) is poised for a rally after Q3 results impressed.|2014-11-06|-0.0095125010882508|14.83199977874756|0.6|0|0.5897
AMZN|Amazon (NASDAQ:AMZN) has rallied to its highest levels since mid-September, and is now up 17% from an Oct. 24 low of $284 (set in the wake of Amazon's Q3 miss and light Q4 guidance). Volume (5.1M shares) is already above a 3-month average of 4.5M.|2014-11-14|0.0372355655888251|16.391000747680664|0.0625|0|0.6532
MSFT|LinkedIn (LNKD -4%) is seeing profit-taking after the FT reported Facebook (FB -0.7%) is planning to launch a business-focused version of its core service that will support separate work accounts and feature collaboration tools. Enterprise social networking software vendor Jive (JIVE -5.9%) is also selling of.|2014-11-17|-0.011367356308028|42.69687271118164|0.03333333333333333|0|0.817
TSLA|"SolarCity (SCTY) has struck a deal with existing client Wal-Mart (previous) that covers ""the installation of new solar projects at facilities in up to 36 states over the next four years."" The deal also involves ten new energy storage projects."|2014-11-20|-0.0585772499360717|16.58066749572754|0.02121212121212121|1|0.6856
NFLX|Citing the recent slowdown in the U.S. streaming sub growth (as shown by the company's Q3 numbers), Stifel's Scott Devitt has downgraded Netflix (NASDAQ:NFLX) to Hold.|2014-11-25|-0.0253406838295903|49.855712890625|0.0|0|-0.2246
TSLA|Tesla Motors (TSLA -5.6%) slides to the $230 level as lower oil prices continue to be a factor for the EV automaker.|2014-12-01|-0.0693597117815154|15.442667007446287|0.0|0|-0.3333
AAPL|Apple (NASDAQ:AAPL) has fallen sharply in volatile early trading. Shares were down as much as 6.4% before quickly bouncing. The Nasdaq is down 0.9%.|2014-12-01|-0.0368676517819087|25.784900665283203|0.03287037037037036|0|-0.0699
GOOG|In the latest sign that Google (NASDAQ:GOOG) remains committed to Glass in spite of recent pessimism about its future, the Web giant has been awarded a patent for a more streamlined Glass design featuring a much smaller casing.|2014-12-02|-0.0194665073385257|26.614429473876957|0.16666666666666666|0|0.6075
NFLX|Digital TV Research thinks Netflix (NASDAQ:NFLX) has added close to 3M new international subscribers since the end of Q3.|2014-12-02|0.0249032998408162|50.33000183105469|0.04545454545454545|1|0.5435
WMT|UBS downgrades Wal-Mart (NYSE:WMT) to Neutral from Buy after seeing shares climb over 11% in a month.|2014-12-04|-0.021076088877957|70.48372650146484|0.0|0|0.5112
TSLA|"Given ""almost no oil is used"" to produce electricity in the U.S., weak oil prices will have no impact on the domestic electricity market, SolarCity (SCTY) CEO Lyndon Rive told CNBC (video) yesterday evening. ""If the [stock] market is reacting to the low cost of oil ... the market is just wrong."""|2014-12-05|-0.0662627961349232|14.913999557495115|-0.21875|0|-0.8279
GOOG|Noting search maturity, lack of product catalysts, and margin pressure to investments in competitive and long-duration businesses like cloud computing and retail delivery, analyst Justin Post says his team's estimates for Google (NASDAQ:GOOG) are lower than the Street's.|2014-12-05|-0.0078781545187089|26.191091537475582|0.0|0|0.5334
JPM|A check of the other major banks  premarket amid a global selloff of some note and BofA's Brian Moynihan's warning about sluggish Q4 trading revenue finds JPMorgan (NYSE:JPM) -1.5%, Citigroup (NYSE:C) -1.5%, Wells Fargo (NYSE:WFC) -1.2%, Goldman Sachs (NYSE:GS) -1.7%, and Morgan Stanley (NYSE:MS) -1.5%.|2014-12-09|-0.0323314992126781|48.863861083984375|-0.020833333333333332|0|0.1903
JPM|"Speaking at the Goldman Sachs financial services conference, JPMorgan (JPM -1.8%) CFO Marianne Lake sees FICC revenue lower by a ""high teens"" percentage in Q4."|2014-12-10|-0.0242720296062819|47.47892761230469|0.08|0|0.4668
ADBE|"Adobe (NASDAQ:ADBE) added 644K Creative Cloud subs in FQ4, growing the total base to 3.45M and yielding 1.146M net adds for the second half of FY14. Guidance was for CC sub growth in the second half to only ""slightly exceed"" 1M."|2014-12-11|0.0644414928667344|69.73999786376953|-0.07999999999999999|1|0.8665
WMT|The S&P Retail ETF (NYSEARCA:XRT) is up 2.3% off of today's strong read on retail sales in the U.S.|2014-12-11|0.003063422903354|69.71039581298828|0.4333333333333333|1|0.3058
TSLA|SolarCity (SCTY) has partnered with BofA Merrill Lynch (NYSE:BAC) to form a new investment program for financing an estimated $400M in solar power projects in 2014 and 2015.|2014-12-11|-0.0460802454716373|13.925333023071287|0.13636363636363635|1|0.808
ADBE|At least nine firms hiked their Adobe (NASDAQ:ADBE) targets after the company beat FQ4 estimates, reported stronger-than-expected Creative Cloud net adds, and announced it's buying Fotolia for $800M. Shares made new highs today, and have now more than doubled since late 2012.|2014-12-12|0.049273769841815|76.0199966430664|0.0893939393939394|1|0.8117
GOOG|In response to a new law requiring Internet companies to store their users' personal data within Russia (seen by critics as an attempt at censorship), Google (GOOG -1%) is shutting down its Russian engineering office.|2014-12-12|-0.0233577589247111|25.861995697021484|-0.004797979797979808|0|0.0119
TSLA|Veronica Wu has been with Tesla (NASDAQ:TSLA) for over a year, but will leave the company in the coming days, reports the WSJ, and confirmed by Tesla.|2014-12-12|-0.0278747876637743|13.800000190734863|0.4|0|0.4043
GOOG|Though reiterating an Overweight rating, JPMorgan's Doug Anmuth has slashed his Google (GOOG -2.2%) target by $70 to $600, and also cut his estimates.|2014-12-16|-0.0260245559954483|24.70168113708496|0.0|0|-0.5886
MSFT|"Microsoft's (NASDAQ:MSFT) outperformance of late is concerning, says analyst Kash Rangan downgrading to Underperform with $47 price target; especially in an environment of a slowing Win Pro cycle, an ""elongated"" Consumer Office 365 transition, the challenge of margin leverage, and sell-side exuberance over one-time financial moves."|2014-12-16|-0.0254753635480212|39.23073959350586|0.125|0|0.5906
TSLA|Morgan Stanley is out with new long-term production estimates on Tesla Motors (NASDAQ:TSLA).|2014-12-17|0.0704013354865087|13.721332550048828|0.13636363636363635|0|0.5326
MSFT|Wells Fargo has launched coverage on LinkedIn (LNKD) with an Outperform rating and $260-$270 valuation range.|2014-12-18|0.0547049825894714|41.2808952331543|0.0|1|0.806
TSLA|SolarCity (SCTY) is expanding solar service to Western Massachusetts with a new operations center in Agawam - its fourth facility in the state.|2014-12-18|0.1056537222463411|14.550666809082031|0.009090909090909087|1|0.6684
TSLA|SolarCity (SCTY) CEO Lyndon Rive discloses he sold 100K shares on Christmas Eve at $56.61. 30K of the shares were obtained through the exercising of stock options priced at $1.62.|2014-12-30|-0.0238697149034455|14.815333366394045|0.0|0|0.7929
NFLX|Fresh off a roller-coaster 2014, Netflix (NASDAQ:NFLX) is starting 2015 by posting solid gains in spite of a 0.6% Nasdaq drop. Volume (1.3M shares vs. a 3-month daily average of 2.5M) has been moderate.|2015-01-02|-0.0341596389319937|49.84857177734375|0.024999999999999998|0|0.4489
TSLA|Tesla Motors (NASDAQ:TSLA) is down 3.34% on brisk volume to take shares to a two-week low.|2015-01-02|-0.0551692274971274|14.620667457580566|-0.07777777777777779|0|0.1888
TSLA|"Deutsche's Vishal Shah, bullish on solar for a long time, asserts the ""recent volatility in solar stocks, driven largely by oil price weakness, presents an attractive entry point for investors as we expect 2015 to be a year of stable industry pricing and accelerating volume growth."""|2015-01-08|-0.0219278659922679|14.041333198547363|0.24107142857142858|1|0.9066
GOOG|"Believing ""the best days for shares may be behind it,"" Stifel's Scott Devitt has downgraded Google (GOOG -1.4%) to Hold. ""Google is in the early to mid stages of a core business maturation. The company continues to find growth outside of search, but in structurally lower-margin business [segments] such as Google Play and YouTube."""|2015-01-08|-0.0115107446537467|25.065183639526367|0.11666666666666665|0|0.8484
TSLA|Tesla Motors (NASDAQ:TSLA) CEO Elon Musk is making a highly-anticipated speech at the Detroit Auto Show in connection with the Automotive News World Congress.|2015-01-13|-0.0680417539841223|13.616666793823242|0.0|0|0.2857
AAPL|Apple (NASDAQ:AAPL) has been granted a patent (application filed in 2012) for a sports camera system that can be controlled using a phone or watch.|2015-01-13|-0.0195725493216277|24.698110580444336|0.0|1|0.7275
AMZN|"In a note titled ""The Sun Will Come Out Tomorrow,"" Citi's Mark May has upgraded Amazon (NASDAQ:AMZN) to Buy, and upped his target by $29 to $354."|2015-01-13|-0.0121505257614494|14.737000465393066|0.0|1|0.2933
ADBE|Adobe's (NASDAQ:ADBE) buyback is good for repurchasing over 5% of shares at current levels. It succeeds a prior $2B buyback that has been used up, and is good through FY17 (ends Nov. '17).|2015-01-14|-0.0116656792774799|69.98999786376953|0.41999999999999993|1|0.923
TSLA|SolarCity (SCTY) has announced a new $200M non-recourse financing facility with Credit Suisse to finance the purchase of solar energy systems through its MyPower loan program.|2015-01-14|-0.05076436763124|12.845999717712402|0.13636363636363635|1|0.8311
TSLA|Tesla Motors (NASDAQ:TSLA) trades lower following Elon Musk's Detroit Auto Show talk as investors hone in on the pushed-out production timetable.|2015-01-14|-0.05076436763124|12.845999717712402|0.0|0|-0.017
JPM|Q4 included a $990M after-tax legal expense; backing that out, headline EPS would have been $1.54 vs. $1.19 reported and estimates for $1.31.|2015-01-14|-0.0663668371837052|44.7368049621582|0.2|1|0.2112
TSLA|Yesterday's oil rally has proven short-lived: WTI crude is down $1.90 today to $46.58. With equities going in the same direction, solar stocks (TAN -3%) are having another rough day.|2015-01-15|-0.0545986366206435|12.791333198547363|-0.23888888888888887|0|-0.4922
AAPL|With the Nasdaq off 1.2% and Mizuho's Abhey Lamba having downgraded to Neutral, Apple (AAPL -2.5%) is posting a sizable decline. 42.5M shares have been traded thus far vs. a 3-month daily average of 51M.|2015-01-15|-0.0387208153586332|23.93624496459961|-0.016666666666666663|0|0.3631
NFLX|Netflix (NASDAQ:NFLX) reports it added 1.90M net subscribers in the U.S. to edge its guidance of 1.85M and the consensus view of 1.83M.|2015-01-20|0.2493107486675874|49.82857131958008|0.0|1|-0.2468
NFLX|Netflix (NASDAQ:NFLX): Q4 EPS of $0.72 beats by $0.27.|2015-01-20|0.2493107486675874|49.82857131958008|0.0|1|0.0068
MSFT|"Microsoft (MSFT -1.6%) has followed up on its Windows 10 reveal by unveiling new hardware. Getting the most attention is HoloLens, a headset declared to be ""the most advanced holographic computer the world has ever seen."""|2015-01-21|0.0194625331314521|39.89094543457031|0.38409090909090904|1|0.4775
AMZN|Amazon (AMZN +2.7%) is the latest company to spike higher on a rumor Carl Icahn has taken a stake. Shares have pared their gains after CNBC's Scott Wapner reported (citing sources) Icahn has no position in Amazon.|2015-01-21|0.0664815193739511|14.862500190734863|0.375|0|0.893
NFLX|Shares of Netflix (NASDAQ:NFLX) are back over $400 for the first time since October after the company's EPS beat and sub guidance helped to lift sentiment.|2015-01-21|0.2541800750479623|58.46857070922852|0.125|1|0.372
WMT|Morgan Stanley downgrades Wal-Mart (NYSE:WMT) to Equalweight from Overweight.|2015-01-21|0.0176606945473226|72.04708099365234|0.0|0|-0.1438
AMZN|Amazon (NASDAQ:AMZN) has surged above $308 after eBay reported its Marketplaces revenue and GMV respectively rose just 1% and 2% Y/Y in Q4, a sign of further share loss to Amazon and other rivals. The Nasdaq is up 0.9%.|2015-01-22|0.0776233969050343|15.515999794006348|0.11875|0|0.8929
MSFT|Raymond James has upgraded LinkedIn (LNKD +1.6%) to Strong Buy from Market Perform ahead of its Feb. 5 Q4 report, and set a $280 target.|2015-01-23|0.0238081150915212|40.98551559448242|0.4333333333333333|1|0.7649
MSFT|"Microsoft's (NASDAQ:MSFT) Window OEM Pro and non-Pro revenue both fell 13% Y/Y in FQ2. The Pro slowdown is blamed on slowing business PC sales, academic discounts, and  ""mix returning to pre-Windows XP end of support levels."" The non-Pro decline is due to unit growth coming from cheaper hardware that Microsoft is providing discounted license fees for. Commercial Windows volume license revenue rose 3%."|2015-01-26|-0.0950758392843774|40.83784484863281|0.11875|1|0.8586
AAPL|Thanks to a stronger-than-expected iPhone mix, Apple (NASDAQ:AAPL) had an FQ1 gross margin of 39.9%, up 200 bps Y/Y and above guidance of 37.5%-38.5%. FQ2 GM guidance is at 38.5%-39.5%.|2015-01-27|0.0225817512742242|24.456104278564453|0.06666666666666667|0|0.7537
AAPL|Apple (NASDAQ:AAPL): FQ1 EPS of $3.06 beats by $0.46.|2015-01-27|0.0225817512742242|24.456104278564453|0.0|1|0.1422
AAPL|Apple (NASDAQ:AAPL) has seen at least ten target hikes after soundly beating FQ1 estimates on the back of a big iPhone sales print. Shares are less than $2.50 away from a high of $119.75.|2015-01-28|0.0526532034042229|25.838680267333984|0.01333333333333334|0|0.3428
GOOG|With the Senate weighing a bipartisan effort to let companies repatriate offshore cash for five years at a 6.5% rate, Google (NASDAQ:GOOG) CFO Patrick Pichette states on the Q4 CC the passage of such a bill would change how his company spends. He adds ~60% of Google's cash is offshore, and ~40% domestic. (CC live blogs: WSJ, BI)|2015-01-29|0.0313779482786673|25.463090896606445|0.04545454545454545|0|0.7099
AMZN|Amazon (NASDAQ:AMZN) expects Q1 revenue of $20.9B-$22.9B (+6%-16% Y/Y), below a $23.05B consensus. Op. income guidance is at -$450M to $50M, and includes $450M in stock compensation and amortization costs.|2015-01-29|0.1537533829689039|15.58899974822998|0.0|0|0.3404
AMZN|Amazon (NASDAQ:AMZN): Q4 EPS of $0.45 beats by $0.28.|2015-01-29|0.1537533829689039|15.58899974822998|0.0|0|0.1843
AMZN|Amazon's (AMZN +14.8%) Q4 North American op. margin of 5.4% was its highest in three years, notes SunTrust's Robert Peck, reiterating a Buy and upping his target to $370. Peck is also pleased gross margin rose Q/Q in spite of seasonality, even if one backs out Other (i.e. AWS) revenue. Third-party seller and fulfillment service growth drove the gains, as did improved efficiency.|2015-01-30|0.191048793294648|17.726499557495117|0.195|0|0.9118
GOOG|"""Management offered a slightly-more-friendly rhetoric around the pace of investment in 2015, stating that it plans to “balance growth and discipline, and throttle back,"" writes Deutsche's Ross Sandler, pleased with Google's (NASDAQ:GOOG) CC commentary (transcript) and reiterating a Buy. ""At 14x 2016 consensus EPS, we see 5% downside and 40%+ upside from current levels"""|2015-01-30|0.0367181272223779|26.65282440185547|0.16666666666666666|0|0.8758
NFLX|Netflix (NASDAQ:NFLX) plans to enter Japan in the fall of 2015, according to a CNBC report.|2015-02-04|0.0184129091947097|64.10143280029297|0.0|1|0.2547
MSFT|"
TechCrunch reports Microsoft (MSFT +0.9%) has acquired Sunrise, a developer of mobile (iOS/Android) and cloud-based calendar apps, for a price of ""at least $100 million."""|2015-02-04|0.0281008000281326|36.34663391113281|-0.3|1|0.1663
MSFT|LinkedIn (LNKD) is guiding for Q1 revenue of $618M-$622M (below a $645.7M consensus) and full-year revenue of $2.93B-$2.95B (in-line with a $2.94B consensus). However, the company has a long history of sandbagging sales guidance. Q1 EPS guidance of $0.53 is below a $0.55 consensus, but full-year EPS guidance of $2.95 is above a $2.73 consensus.|2015-02-05|0.0194060893186435|36.876556396484375|-0.025|1|0.5541
MSFT|LinkedIn (LNKD): Q4 EPS of $0.61 beats by $0.08.|2015-02-05|0.0194060893186435|36.876556396484375|0.0|1|0.0068
TSLA|Tesla's (TSLA -1.8%) stock price target is lowered to $200 from $220 at Barclays, which explains that its fundamental difference with TSLA bulls lies around the company's ability to become a successful mass-market OEM.|2015-02-06|-0.0047094822552071|14.490667343139648|0.75|0|0.4677
WMT|Wal-Mart (WMT +0.4%) has jiggled a few ticks higher in morning action amid chatter about a spin-off of Sam's Club.|2015-02-06|-0.0084167120951446|72.62085723876953|0.049999999999999996|1|0.2354
MSFT|Hiking his price target on the Buy-rated stock to $275 from $240, SunTrust's Robert Peck notes the easy earnings beat, guidance that's likely to prove conservative, continued strong growth in TAS, and Marketing Solutions outperformance.|2015-02-06|0.0124585715884562|36.841796875|0.2888888888888889|1|0.9495
TSLA|Tesla Motors (NASDAQ:TSLA) announces it delivered 9,834 vehicles in Q4. 11,627 vehicles were produced, leading the company to hit a 2014 production target of 35K Model S units.|2015-02-11|-0.0682240524005701|14.186667442321776|0.0|1|0.0693
AMZN|Whole Foods Market (WFM) reports comparable-store sales increased 4.5% in FQ1 vs. 5.4% a year ago and 3.1% last quarter.|2015-02-11|0.017733188590937|18.756999969482425|0.1|1|0.2479
AAPL|Four months after setting a $203 Apple (AAPL +2.1%) target in an open letter, Carl Icahn has upped his target to a lofty $216 in a new letter.|2015-02-11|0.0553023255795628|28.093568801879883|0.06818181818181818|1|0.7775
WMT|Wal-Mart (NYSE:WMT) plans to invest 340M Canadian dollars ($269M) to build 29 new supercenters in Canada and expand its distribution network.|2015-02-11|-3.158037009254322e-05|71.79759979248047|0.13636363636363635|1|0.3988
TSLA|"SolarCity (SCTY) deployed 176MW of solar systems in Q4, +70% Y/Y but below guidance of 179MW-194MW; it blames delays for ""a few large commercial projects."" The company is maintaining 2015 deployment guidance of 920MW-1GW (up from 2014's 502MW)."|2015-02-18|0.0388438805294109|13.630666732788086|0.0047619047619047545|0|-0.2004
WMT|A quick read by retail analysts on Wal-Mart's (NYSE:WMT) Q4 earnings report and guidance for FY16 is focused on the company's commitment to e-commerce initiatives which appears to be as strong (or costly) as ever.|2015-02-19|-0.0189229453223161|69.45259857177734|0.3833333333333333|0|0.8802
WMT|Wal-Mart (NYSE:WMT) reports U.S. comparable-store sales rose 1.5% in Q4, up 100 bps Q/Q and 190 Y/Y.|2015-02-19|-0.0189229453223161|69.45259857177734|0.6|0|-0.0884
AAPL|"""Look for the stock price to rise to $160 over the next year for a 25% return including dividends,"" writes Barron's Jack Hough in a weekend column. ""Expect a big dividend hike when the company updates its capital-return program, likely in April. The current yield looks undersized at 1.5%."""|2015-02-23|0.0289610168994443|29.92027282714844|0.0|1|0.2394
TSLA|Bank of America Merrill Lynch thinks Tesla Motors (NASDAQ:TSLA) won't be able to divert the attention of investors away from quarterly numbers to focus on long-term potential for much longer.|2015-02-23|-0.0350719535394277|13.822667121887209|0.2333333333333333|0|0.2891
JPM|"No Goldman analyst is going to force JPMorgan (JPM +2.7%) out of investment banking, says Jamie Dimon, wrapping up his bank's investor day. Dimon is referring to a report from Goldman Sachs earlier this year which suggested JPMorgan is trading at a 20% ""conglomerate discount,"" a spread which could be narrowed by breaking the bank up into two or four parts."|2015-02-24|0.0225050766108999|47.89459991455078|0.0|0|0.686
JPM|JPMorgan's (JPM +2.6%) corporate & Investment bank is set to post year-over-year gains in trading revenue, says unit CEO Daniel Pinto, presenting at the bank's investor day.|2015-02-24|0.0225050766108999|47.89459991455078|0.0|1|0.7801
JPM|"""Scale has always defined the winner in banking,"" says CFO Marianne Lake, who spent a sizable portion of her presentation time explaining why JPMorgan (JPM +2.5%) should not be broken up. The bank, she says, generates $18B per year in synergies as one unit - $15B from added revenues from sales across different units, and $3B in cost savings."|2015-02-24|0.0225050766108999|47.89459991455078|-0.16666666666666666|0|0.86
TSLA|Tesla Motors (NASDAQ:TSLA) is up over 3% on a volume spike off a shaky rumor linking Apple to the EV automaker.|2015-02-26|-0.0034632154870026|13.812666893005373|-0.3333333333333333|0|0.3371
MSFT|As part of an Internet sector launch - it also includes Yelp, Expedia, and others - Morgan Stanley's Brian Nowak (formerly with Susquehanna) has launched coverage on LinkedIn (LNKD +2%) with an Overweight rating and $310 target.|2015-02-26|-0.005443325201501|38.547550201416016|0.0|1|0.601
TSLA|Tesla Motors (NASDAQ:TSLA) is down 3.17% to $196.88 on above-average volume.|2015-03-02|-0.0368375407460941|13.155332565307615|-0.15555555555555559|0|0.0073
TSLA|SolarCity (SCTY +2.9%) has joined other solar stocks in rallying following Canadian Solar and Vivint Solar's Q4 reports. Vivint, a SolarCity rival, reported Q4 installations of 50MW above guidance of 45MW-47MW. SolarCity's Q4 deployments (slightly different from installations) totaled 176MW.|2015-03-05|-0.028153208306925|13.375332832336426|-0.03125|1|0.7742
TSLA|Tesla (TSLA -3.4%) says construction of its Nevada Gigafactory remains on schedule despite a report from a local newspaper that said the project was delayed.|2015-03-06|-0.0580584618816518|12.925333023071287|0.0|0|0.2665
NFLX|Shares of Netflix (NASDAQ:NFLX) are down 2.4% to $443.23 on above-average volume amid confirmation from Apple that HBO Now will price at $15 per month (low end of expected range) and launch in April.|2015-03-09|-0.0713466453481748|63.66143035888672|-0.0851851851851852|0|0.3074
TSLA|Tesla Motors (TSLA +1.2%) is higher on the day on solid volume after starting off in negative territory.|2015-03-10|-0.0004374808928474|12.687999725341797|-0.012499999999999997|1|-0.2528
JPM|After passing the CCAR with its resubmitted capital plan (the first submission ended up too close to the 5% minimum capital threshold), JPMorgan (NYSE:JPM) announces its intention to boost the quarterly dividend to $0.44 per share from $0.40, effective Q2. The buyback will be for up to $6.4B of stock between through the end of 2016 Q2.|2015-03-11|-0.001612466927657|47.4378662109375|0.425|1|0.9143
ADBE|Adobe (NASDAQ:ADBE) added 517K Creative Cloud subs in FQ1, 28% more than a year ago and bringing the total base to 3.97M. The company had only guided for CC net adds to drop Q/Q from FQ4's 644K (due to seasonality).|2015-03-17|-0.0086462525449853|79.66000366210938|0.010714285714285707|0|0.7055
TSLA|A Tesla Motors (NASDAQ:TSLA) conference call today focused heavily on software upgrades and self-driving car features.|2015-03-19|0.0179187513257339|13.043333053588867|-0.2|0|0.7202
NFLX|A bullish note from Cantor Fitzgerald on Netflix (NASDAQ:NFLX) isn't going unnoticed.|2015-03-24|-0.0141734456840345|62.611427307128906|-0.2|1|0.2236
TSLA|Tesla Motors (NASDAQ:TSLA) is cut to an Underperform rating by CLSA.|2015-03-25|-0.0463348988603913|12.953332901000977|0.0|0|-0.3871
TSLA|"After initially trading lower today, SolarCity (SCTY +1.5%) has caught a bid from an Elon Musk tweet stating a ""major new Tesla product line -- not a car"" will be unveiled on April 30."|2015-03-30|-0.0077495867766758|12.704667091369627|0.06628787878787878|0|0.1898
TSLA|"Elon Musk says Tesla Motors (NASDAQ:TSLA) will unveil a ""major"" new non-automotive product line during a presentation at the Hawthorne Design Studio on April 30."|2015-03-30|-0.0077495867766758|12.704667091369627|0.09943181818181818|0|0.8128
AMZN|Four months after the company started promoting local services to its customers, Amazon (AMZN +0.8%) has launched a Home Services site with the help of partners such as TaskRabbit, Pep Boys, and TakeLesons. Market leader Angie's List (ANGI -4.6%) isn't reacting well to the news.|2015-03-30|0.0129663832559108|18.72949981689453|0.0|1|0.9049
AAPL|"""We believe ADI has secured multiple sockets across AAPL's iPhone/iPad lineup to enable the 3D/Force Touch feature,"" reports Barclays, upgrading Analog Devices (NASDAQ:ADI) to Overweight and hiking its target by $15 to $70. ""[W]e believe AAPL needs and would be be willing to pay for ADI's high accuracy [analog/digital] converters."""|2015-03-30|0.0019942939830749|28.428768157958984|0.1366666666666667|1|0.4441
JPM|JPMorgan (NYSE:JPM) chief Jamie Dimon made this weekend's Barron's cover, with the accompanying article by Andrew Bary suggesting a 30% rise could be in the cards this year.|2015-03-30|0.0176122825590536|48.00485610961914|0.0|0|0.1926
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) are getting a lift in early action from the automaker's Q1 delivery update released last Friday.|2015-04-06|0.082267330829286|13.539999961853027|0.06666666666666667|0|0.7351
JPM|Bernstein upgrades JPMorgan (NYSE:JPM) to Outperform from Market Perform.|2015-04-07|0.0087445497689443|48.23672103881836|0.0|1|0.7144
TSLA|"Believing ""numerous catalysts"" exist for the next 6-9 months, BofA/Merrill (Buy) is holding onto its $95 SolarCity (SCTY) target (71% above current levels)."|2015-04-09|0.0372552273468524|14.005999565124512|0.0|1|0.6682
MSFT|"""There are natural synergies we see with a combination, both strategic and financial, and we see an easy fit within LinkedIn’s (LNKD) business model,"" writes Topeka's Victor Anthony, praising the Lynda.com acquisition. He admits the purchase is expensive - with Lynda having posted 2014 revenue of ~$150M, LinkedIn is paying 10x trailing sales - but (like others) also sees ""a compelling opportunity"" for cross-selling."|2015-04-10|0.0081927626226991|36.50032043457031|0.12222222222222223|0|0.9426
NFLX|Citi upgrades Netflix (NASDAQ:NFLX) to a Buy rating from Neutral.|2015-04-10|0.0743369554377662|64.93856811523438|0.0|1|0.1252
TSLA|Morgan Stanley is out with new a set of estimates on Tesla Motors (NASDAQ:TSLA).|2015-04-14|-0.0145863321734565|13.830666542053224|0.13636363636363635|1|0.4805
JPM|"""Dialog with the Fed is getting better, but I don't think it is now or will ever be a transparent process,"" says JPMorgan (NYSE:JPM) CFO Marianne Lake on the earnings call. ""Maybe by design,"" she adds."|2015-04-14|0.0401836899638039|49.972774505615234|0.5|0|0.8172
NFLX|On a Q1 earnings interview, Netflix (NASDAQ:NFLX) execs pointed to international growth to justify the market's (priced-in) expectations of 60M-90M subscribers.|2015-04-15|0.1838191246601267|67.92285919189453|0.0|1|0.544
NFLX|Netflix (NASDAQ:NFLX) is up 12.7% after hours on a Q1 report where it beat earnings expectations and pointed to total global streaming membership of 62.3M.|2015-04-15|0.1838191246601267|67.92285919189453|0.0|1|0.453
NFLX|Netflix (NASDAQ:NFLX): Q1 EPS of $0.77 beats by $0.08.|2015-04-15|0.1838191246601267|67.92285919189453|0.0|1|0.0068
NFLX|There's quick action on Netflix (NASDAQ:NFLX) from FBR Capital following the company's blazing Q1 report.|2015-04-16|0.1922316632994339|80.29285430908203|0.14444444444444446|0|0.1887
MSFT|"""With the Windows 10 launch at the end of July, we are watching sort of the impact of that on the back-to-school season, and expect that it might have a bit of a delay to the normal back-to-school season inventory build-up,"" said AMD CEO Lisa Su during last Thursday's earnings CC (transcript)."|2015-04-20|0.0118939907404094|37.54143524169922|0.075|1|0.4201
